Date,Price,Open,High,Low,Vol.,Change %
05/06/2021,5360,"5,360.00","5,380.00","5,250.00",5.11M,0.00%
05/05/2021,5360,"5,200.00","5,360.00","5,190.00",6.53M,1.52%
05/04/2021,5280,"5,200.00","5,350.00","5,060.00",8.04M,-2.94%
04/29/2021,5440,"5,400.00","5,600.00","5,300.00",5.46M,0.74%
04/28/2021,5400,"5,240.00","5,400.00","5,190.00",5.14M,1.89%
04/27/2021,5300,"5,300.00","5,430.00","5,230.00",5.58M,-0.56%
04/26/2021,5330,"5,200.00","5,360.00","5,060.00",23.73M,5.75%
04/23/2021,5040,"5,040.00","5,040.00","5,040.00",12.46M,-6.84%
04/22/2021,5410,"5,410.00","5,410.00","5,410.00",19.22M,-6.88%
04/20/2021,5810,"5,810.00","5,920.00","5,800.00",10.23M,-1.86%
04/19/2021,5920,"6,000.00","6,000.00","5,700.00",12.10M,-1.17%
04/16/2021,5990,"6,080.00","6,140.00","5,780.00",15.60M,-1.64%
04/15/2021,6090,"6,120.00","6,230.00","6,050.00",16.07M,0.66%
04/14/2021,6050,"6,000.00","6,320.00","5,960.00",18.95M,-0.66%
04/13/2021,6090,"6,300.00","6,300.00","6,010.00",18.31M,-2.25%
04/12/2021,6230,"5,830.00","6,230.00","5,830.00",27.45M,6.86%
04/09/2021,5830,"5,750.00","5,900.00","5,720.00",9.04M,1.57%
04/08/2021,5740,"5,800.00","5,800.00","5,690.00",7.68M,0.35%
04/07/2021,5720,"5,660.00","5,830.00","5,630.00",9.22M,1.06%
04/06/2021,5660,"5,660.00","5,700.00","5,610.00",7.44M,0.00%
04/05/2021,5660,"5,750.00","5,750.00","5,630.00",7.70M,0.00%
04/02/2021,5660,"5,600.00","5,750.00","5,580.00",7.96M,1.43%
04/01/2021,5580,"5,500.00","5,660.00","5,500.00",6.14M,0.54%
03/31/2021,5550,"5,580.00","5,650.00","5,500.00",6.96M,-0.72%
03/30/2021,5590,"5,630.00","5,800.00","5,510.00",9.72M,2.01%
03/29/2021,5480,"5,150.00","5,480.00","5,000.00",14.08M,6.82%
03/26/2021,5130,"5,100.00","5,150.00","4,900.00",7.36M,-0.39%
03/25/2021,5150,"5,190.00","5,220.00","5,100.00",5.75M,-0.77%
03/24/2021,5190,"5,200.00","5,230.00","5,100.00",6.59M,-0.76%
03/23/2021,5230,"5,220.00","5,270.00","5,210.00",6.37M,-0.57%
03/22/2021,5260,"5,200.00","5,320.00","5,170.00",7.19M,1.35%
03/19/2021,5190,"5,200.00","5,220.00","5,110.00",6.04M,-0.57%
03/18/2021,5220,"5,250.00","5,260.00","5,200.00",5.83M,0.00%
03/17/2021,5220,"5,230.00","5,400.00","5,180.00",7.74M,-0.19%
03/16/2021,5230,"5,280.00","5,280.00","5,150.00",7.63M,-0.19%
03/15/2021,5240,"5,100.00","5,350.00","5,060.00",11.48M,3.56%
03/12/2021,5060,"5,100.00","5,110.00","5,030.00",9.47M,-0.98%
03/11/2021,5110,"5,150.00","5,190.00","5,100.00",7.44M,-0.58%
03/10/2021,5140,"5,000.00","5,160.00","5,000.00",10.23M,2.80%
03/09/2021,5000,"4,850.00","5,100.00","4,800.00",11.84M,3.09%
03/08/2021,4850,"4,900.00","4,900.00","4,800.00",6.17M,0.21%
03/05/2021,4840,"4,800.00","4,860.00","4,700.00",4.03M,0.83%
03/04/2021,4800,"4,860.00","5,000.00","4,700.00",10.40M,-0.62%
03/03/2021,4830,"4,710.00","4,850.00","4,680.00",5.16M,2.55%
03/02/2021,4710,"4,720.00","4,740.00","4,680.00",4.82M,0.21%
03/01/2021,4700,"4,670.00","4,710.00","4,610.00",4.05M,0.00%
02/26/2021,4700,"4,550.00","4,790.00","4,500.00",5.01M,2.17%
02/25/2021,4600,"4,640.00","4,650.00","4,510.00",5.76M,-0.43%
02/24/2021,4620,"4,640.00","4,730.00","4,540.00",6.10M,-1.28%
02/23/2021,4680,"4,780.00","4,780.00","4,640.00",9.81M,-2.30%
02/22/2021,4790,"4,810.00","4,860.00","4,760.00",6.20M,-0.42%
02/19/2021,4810,"4,800.00","4,880.00","4,750.00",4.90M,-0.82%
02/18/2021,4850,"4,850.00","4,940.00","4,700.00",7.63M,0.41%
